598345.612;3678587.610;-39.057
598345.609;3678587.612;-39.057
598345.606;3678587.614;-39.059
598345.603;3678587.616;-39.059
598345.602;3678587.617;-39.059
598345.602;3678587.620;-39.061
598345.594;3678587.624;-39.061
598345.581;3678587.629;-39.061
598345.563;3678587.638;-39.061
598345.541;3678587.650;-39.062
598345.514;3678587.667;-39.062
598345.482;3678587.678;-39.062
598345.451;3678587.687;-39.063
598345.268;3678587.723;-39.061
598345.200;3678587.727;-39.060
598343.648;3678587.721;-38.939
598343.131;3678587.653;-38.927
598342.623;3678587.633;-38.919
598342.131;3678587.624;-38.915
598341.591;3678587.612;-38.910
598341.084;3678587.601;-38.907
598340.661;3678587.580;-38.903
598340.144;3678587.546;-38.896
598339.638;3678587.515;-38.888
598339.132;3678587.478;-38.881
598338.610;3678587.413;-38.880
598338.117;3678587.324;-38.885
598337.617;3678587.258;-38.893
598337.123;3678587.198;-38.894
598336.640;3678587.138;-38.893
598336.147;3678587.076;-38.887
598335.662;3678587.021;-38.883
598335.175;3678586.971;-38.876
598334.679;3678586.915;-38.868
598334.180;3678586.858;-38.861
598333.696;3678586.805;-38.855
598333.208;3678586.757;-38.847
598332.718;3678586.734;-38.841
598332.148;3678586.706;-38.830
598331.671;3678586.659;-38.818
598331.174;3678586.598;-38.804
598330.715;3678586.539;-38.795
598330.220;3678586.473;-38.791
598329.647;3678586.398;-38.787
598329.168;3678586.355;-38.783
598328.681;3678586.295;-38.777
598328.197;3678586.236;-38.769
598327.704;3678586.187;-38.760
598327.208;3678586.125;-38.748
598326.727;3678586.076;-38.738
598326.227;3678586.029;-38.728
598325.717;3678585.956;-38.722
598325.231;3678585.899;-38.723
598324.713;3678585.860;-38.721
598324.225;3678585.783;-38.717
598323.736;3678585.739;-38.710
598323.235;3678585.711;-38.704
598322.737;3678585.684;-38.697
598322.233;3678585.636;-38.687
598321.734;3678585.589;-38.680
598321.229;3678585.550;-38.674
598320.732;3678585.503;-38.670
598320.233;3678585.459;-38.669
598319.741;3678585.433;-38.662
598319.220;3678585.392;-38.654
598318.713;3678585.323;-38.650
598318.204;3678585.269;-38.649
598317.707;3678585.227;-38.643
598317.214;3678585.174;-38.638
598316.723;3678585.119;-38.633
598316.213;3678585.062;-38.629
598315.809;3678584.983;-38.627
598315.222;3678584.849;-38.624
598314.736;3678584.739;-38.626
598314.260;3678584.666;-38.625
598313.774;3678584.619;-38.620
598313.282;3678584.590;-38.613
598312.777;3678584.551;-38.606
598312.274;3678584.493;-38.599
598311.784;3678584.429;-38.596
598311.299;3678584.359;-38.596
598310.821;3678584.302;-38.596
598310.329;3678584.284;-38.589
598309.837;3678584.254;-38.583
598309.328;3678584.219;-38.576
598308.842;3678584.166;-38.566
598308.353;3678584.110;-38.552
598307.862;3678584.048;-38.541
598307.283;3678583.959;-38.538
598306.797;3678583.911;-38.536
598306.302;3678583.871;-38.536
598305.806;3678583.830;-38.531
598305.306;3678583.785;-38.524
598304.809;3678583.749;-38.517
598304.323;3678583.695;-38.515
598303.840;3678583.626;-38.511
598303.349;3678583.556;-38.514
598302.864;3678583.508;-38.512
598302.381;3678583.456;-38.507
598301.815;3678583.380;-38.498
598301.335;3678583.338;-38.492
598300.864;3678583.307;-38.487
598300.372;3678583.198;-38.486
598299.889;3678583.150;-38.493
598299.336;3678583.124;-38.492
598298.852;3678583.076;-38.485
598298.381;3678583.026;-38.478
598297.898;3678582.965;-38.478
598297.412;3678582.955;-38.472
598296.916;3678582.906;-38.466
598296.419;3678582.813;-38.462
598295.840;3678582.753;-38.454
598295.361;3678582.736;-38.446
598294.833;3678582.694;-38.441
598294.436;3678582.650;-38.436
598293.929;3678582.593;-38.435
598293.438;3678582.508;-38.433
598292.858;3678582.458;-38.429
598292.359;3678582.410;-38.424
598291.871;3678582.379;-38.418
598291.383;3678582.346;-38.412
598290.885;3678582.280;-38.405
598290.402;3678582.226;-38.400
598289.910;3678582.178;-38.397
598289.419;3678582.118;-38.395
598288.925;3678582.065;-38.398
598288.433;3678582.031;-38.392
598287.953;3678581.986;-38.386
598287.452;3678581.925;-38.380
598286.955;3678581.851;-38.376
598286.459;3678581.799;-38.374
598285.945;3678581.772;-38.372
598285.463;3678581.707;-38.368
598284.966;3678581.642;-38.368
598284.461;3678581.591;-38.368
598283.967;3678581.585;-38.363
598283.464;3678581.513;-38.358
598282.979;3678581.428;-38.360
598282.413;3678581.374;-38.354
598281.922;3678581.327;-38.350
598281.430;3678581.300;-38.346
598280.939;3678581.264;-38.340
598280.438;3678581.217;-38.333
598279.943;3678581.153;-38.331
598279.456;3678581.095;-38.329
598278.970;3678581.048;-38.327
598278.490;3678581.008;-38.322
598278.001;3678580.934;-38.321
598277.501;3678580.892;-38.316
598276.993;3678580.843;-38.311
598276.506;3678580.777;-38.307
598276.003;3678580.753;-38.299
598275.495;3678580.722;-38.294
598274.995;3678580.689;-38.289
598274.492;3678580.633;-38.283
598274.009;3678580.553;-38.281
598273.518;3678580.483;-38.280
598273.020;3678580.416;-38.276
598272.530;3678580.363;-38.272
598272.049;3678580.298;-38.269
598271.465;3678580.223;-38.267
598270.989;3678580.172;-38.270
598270.508;3678580.130;-38.269
598270.029;3678580.087;-38.263
598269.537;3678580.056;-38.258
598269.056;3678579.989;-38.250
598268.575;3678579.935;-38.249
598268.069;3678579.920;-38.245
598267.571;3678579.860;-38.240
598267.005;3678579.809;-38.232
598266.511;3678579.756;-38.222
598266.007;3678579.684;-38.217
598265.523;3678579.622;-38.213
598265.029;3678579.571;-38.212
598264.543;3678579.535;-38.210
598264.044;3678579.491;-38.205
598263.533;3678579.422;-38.203
598263.040;3678579.376;-38.194
598262.555;3678579.306;-38.186
598262.055;3678579.229;-38.183
598261.538;3678579.223;-38.176
598261.054;3678579.186;-38.167
598260.580;3678579.134;-38.161
598260.065;3678579.101;-38.156
598259.577;3678579.038;-38.150
598259.108;3678578.973;-38.148
598258.616;3678578.906;-38.146
598258.119;3678578.852;-38.140
598257.621;3678578.802;-38.136
598257.125;3678578.744;-38.129
598256.636;3678578.693;-38.124
598256.140;3678578.659;-38.121
598255.641;3678578.630;-38.115
598255.063;3678578.582;-38.106
598254.581;3678578.542;-38.098
598254.077;3678578.475;-38.088
598253.592;3678578.399;-38.083
598253.112;3678578.342;-38.080
598252.629;3678578.270;-38.080
598252.138;3678578.235;-38.079
598251.640;3678578.203;-38.074
598251.168;3678578.146;-38.072
598250.582;3678578.084;-38.068
598250.078;3678578.049;-38.062
598249.591;3678578.026;-38.056
598249.091;3678577.972;-38.046
598248.599;3678577.906;-38.042
598248.099;3678577.849;-38.038
598247.601;3678577.777;-38.036
598247.132;3678577.689;-38.039
598246.670;3678577.638;-38.039
598246.166;3678577.610;-38.040
598245.672;3678577.588;-38.033
598245.190;3678577.536;-38.028
598244.689;3678577.479;-38.020
598244.195;3678577.433;-38.015
598243.701;3678577.386;-38.008
598243.203;3678577.307;-38.002
598242.700;3678577.249;-38.004
598242.193;3678577.198;-38.000
598241.713;3678577.132;-37.998
598241.142;3678577.073;-37.997
598240.638;3678577.048;-37.994
598240.139;3678577.035;-37.986
598239.631;3678577.016;-37.979
598239.146;3678576.983;-37.974
598238.649;3678576.960;-37.963
598238.144;3678576.875;-37.957
598237.658;3678576.771;-37.952
598237.175;3678576.709;-37.950
598236.678;3678576.630;-37.950
598236.188;3678576.572;-37.945
598235.673;3678576.526;-37.939
598235.172;3678576.493;-37.932
598234.687;3678576.449;-37.922
598234.183;3678576.401;-37.913
598233.686;3678576.330;-37.909
598233.200;3678576.268;-37.907
598232.708;3678576.227;-37.905
598232.203;3678576.185;-37.898
598231.686;3678576.117;-37.895
598231.185;3678576.039;-37.893
598230.702;3678575.985;-37.894
598230.200;3678575.955;-37.890
598229.696;3678575.909;-37.884
598229.210;3678575.882;-37.874
598228.705;3678575.839;-37.860
598228.214;3678575.745;-37.853
598227.716;3678575.678;-37.851
598227.215;3678575.638;-37.847
598226.729;3678575.592;-37.845
598226.247;3678575.541;-37.841
598225.760;3678575.490;-37.837
598225.284;3678575.445;-37.831
598224.780;3678575.401;-37.823
598224.296;3678575.362;-37.815
598223.791;3678575.315;-37.807
598223.291;3678575.253;-37.805
598222.797;3678575.171;-37.808
598222.319;3678575.132;-37.805
598221.740;3678575.086;-37.798
598221.236;3678575.031;-37.793
598220.739;3678575.004;-37.787
598220.251;3678574.933;-37.782
598219.753;3678574.872;-37.775
598219.262;3678574.829;-37.772
598218.762;3678574.791;-37.769
