581297.624;3667621.733;47.939
581297.343;3667622.140;47.942
581297.067;3667622.572;47.939
581296.790;3667622.976;47.939
581296.436;3667623.453;47.944
581296.162;3667623.853;47.946
581295.879;3667624.275;47.946
581295.581;3667624.686;47.944
581295.289;3667625.084;47.939
581295.003;3667625.480;47.945
581294.752;3667625.821;47.947
581294.462;3667626.240;47.942
581294.177;3667626.660;47.950
581293.901;3667627.084;47.955
581293.631;3667627.499;47.945
581293.303;3667627.967;47.949
581293.009;3667628.363;47.950
581292.724;3667628.770;47.944
581292.448;3667629.192;47.947
581292.157;3667629.586;47.949
581291.860;3667629.992;47.948
581291.575;3667630.399;47.945
581291.285;3667630.821;47.940
581291.002;3667631.249;47.959
581290.765;3667631.586;47.960
581290.481;3667632.003;47.952
581290.199;3667632.410;47.952
581289.910;3667632.825;47.956
581289.611;3667633.235;47.953
581289.311;3667633.635;47.942
581289.026;3667634.050;47.947
581288.751;3667634.472;47.962
581288.483;3667634.885;47.954
581288.204;3667635.289;47.956
581287.905;3667635.703;47.960
581287.608;3667636.123;47.958
581287.307;3667636.546;47.948
581287.036;3667636.940;47.947
581286.753;3667637.340;47.947
581286.479;3667637.769;47.952
581286.200;3667638.177;47.952
581285.923;3667638.586;47.951
581285.629;3667639.008;47.952
581285.340;3667639.400;47.960
581285.054;3667639.818;47.954
581284.776;3667640.218;47.950
581284.481;3667640.602;47.953
581284.143;3667641.086;47.954
581283.911;3667641.427;47.960
581283.637;3667641.847;47.950
581283.370;3667642.267;47.962
581283.009;3667642.737;47.933
581282.713;3667643.127;47.950
581282.421;3667643.535;47.946
581282.163;3667643.939;47.951
581281.872;3667644.361;47.945
581281.604;3667644.798;47.951
581281.332;3667645.184;47.949
581281.022;3667645.598;47.945
581280.735;3667646.001;47.953
581280.443;3667646.415;47.953
581280.164;3667646.809;47.952
581279.887;3667647.239;47.949
581279.636;3667647.655;47.948
581279.348;3667648.062;47.953
581279.038;3667648.464;47.958
581278.728;3667648.877;47.957
581278.453;3667649.266;47.957
581278.156;3667649.675;47.955
581277.888;3667650.093;47.944
581277.621;3667650.497;47.945
581277.344;3667650.908;47.949
581277.054;3667651.307;47.943
581276.740;3667651.686;47.942
581276.462;3667652.093;47.946
581276.190;3667652.519;47.946
581275.916;3667652.941;47.944
581275.641;3667653.364;47.946
581275.363;3667653.777;47.954
581275.087;3667654.188;47.951
581274.799;3667654.578;47.949
581274.495;3667654.997;47.951
581274.201;3667655.408;47.945
581273.919;3667655.834;47.948
581273.649;3667656.254;47.936
581273.359;3667656.666;47.940
581273.067;3667657.062;47.943
581272.773;3667657.483;47.950
581272.494;3667657.880;47.952
581272.193;3667658.287;47.952
581271.918;3667658.693;47.953
581271.633;3667659.116;47.952
581271.356;3667659.521;47.951
581271.071;3667659.919;47.947
581270.767;3667660.328;47.939
581270.492;3667660.725;47.945
581270.198;3667661.128;47.950
581269.901;3667661.547;47.955
581269.625;3667661.971;47.954
581269.338;3667662.387;47.949
581269.062;3667662.786;47.945
581268.770;3667663.181;47.950
581268.473;3667663.577;47.942
581268.148;3667664.059;47.951
581267.874;3667664.485;47.945
581267.618;3667664.900;47.950
581267.333;3667665.280;47.956
581267.042;3667665.683;47.958
581266.742;3667666.093;47.952
581266.460;3667666.516;47.950
581266.193;3667666.934;47.957
581265.921;3667667.347;47.955
581265.610;3667667.749;47.958
581265.324;3667668.154;47.959
581265.031;3667668.564;47.953
581264.749;3667668.973;47.950
581264.477;3667669.387;47.950
581264.181;3667669.804;47.952
581263.900;3667670.204;47.946
581263.604;3667670.612;47.957
581263.310;3667671.029;47.948
581263.033;3667671.432;47.954
581262.759;3667671.862;47.951
581262.490;3667672.278;47.952
581262.217;3667672.671;47.958
581261.920;3667673.076;47.951
581261.632;3667673.472;47.953
581261.341;3667673.884;47.948
581261.065;3667674.288;47.955
581260.799;3667674.706;47.957
581260.516;3667675.115;47.952
581260.180;3667675.588;47.948
581259.936;3667675.924;47.951
581259.644;3667676.337;47.952
581259.376;3667676.748;47.948
581259.093;3667677.152;47.955
581258.759;3667677.641;47.950
581258.470;3667678.036;47.951
581258.181;3667678.442;47.952
581257.904;3667678.846;47.957
581257.604;3667679.257;47.949
